,zcmb,mb,dmb,errors
337,0.1194,19.208030700683594,0.12517809867858887,0.14593639969825745
338,0.3892,22.240692138671875,0.11318197846412659,0.12624850869178772
339,0.01447,14.78769588470459,0.1613609939813614,0.18992868065834045
340,0.06481,17.486120223999023,0.13209745287895203,0.15698888897895813
341,0.02482,14.78769588470459,0.1613609939813614,0.18992868065834045
342,0.2307,20.890541076660156,0.11850415170192719,0.13504698872566223
343,0.03144,15.4057035446167,0.14840105175971985,0.17753097414970398
344,0.04582,16.55681800842285,0.1358819454908371,0.16290226578712463
345,0.02894,15.1226167678833,0.15433615446090698,0.1832115352153778
346,0.5592,23.359237670898438,0.10882194340229034,0.11887088418006897
347,0.4774,22.992008209228516,0.11022037267684937,0.12135222554206848
348,0.2688,21.215087890625,0.1172247976064682,0.13293209671974182
349,0.5088,23.1912899017334,0.10944515466690063,0.12003496289253235
350,0.1496,19.77275848388672,0.12293502688407898,0.14228656888008118
351,0.92116,24.565401077270508,0.10434792935848236,0.11050739884376526
352,0.02932,15.165645599365234,0.1534339189529419,0.18234816193580627
353,0.32931,21.730531692504883,0.11519306898117065,0.129573255777359
354,0.68591,23.781475067138672,0.10725568234920502,0.11594322323799133
355,0.46691,22.902650833129883,0.11057229340076447,0.12193480134010315
356,0.53591,23.281627655029297,0.10910986363887787,0.11940887570381165
357,0.26162,21.153926849365234,0.11746557056903839,0.13333037495613098
358,0.1568,19.89217758178711,0.12246023118495941,0.14151600003242493
359,0.69038,23.796371459960938,0.10720066726207733,0.1158396303653717
360,0.4292,22.581424713134766,0.11183880269527435,0.12402823567390442
361,0.80691,24.184682846069336,0.10576021671295166,0.11314728856086731
362,0.81338,24.206241607666016,0.10567986965179443,0.11299732327461243
363,0.43591,22.63858413696289,0.1116132140159607,0.12365511059761047
364,0.05495,17.072982788085938,0.13378244638442993,0.15961351990699768
365,0.3006,21.48596954345703,0.11615701019763947,0.1311667263507843
366,0.24603,21.021127700805664,0.11798959970474243,0.13419583439826965
367,0.04819,16.71554946899414,0.1352369785308838,0.16188916563987732
368,0.1004,18.76395034790039,0.12693820893764496,0.14881232380867004
369,0.14581,19.709896087646484,0.12318491190671921,0.14269223809242249
370,0.174,20.177465438842773,0.12132556736469269,0.13967493176460266
371,0.66438,23.709732055664062,0.10752174258232117,0.11644032597541809
372,0.3288,21.726186752319336,0.11521017551422119,0.129601389169693
373,0.2896,21.392269134521484,0.11652658879756927,0.13177743554115295
374,0.7992,24.158992767333984,0.10585519671440125,0.11332526803016663
375,0.05092,16.898387908935547,0.13449417054653168,0.1607227623462677
376,0.01506,14.78769588470459,0.1613609939813614,0.18992868065834045
377,0.02477,14.78769588470459,0.1613609939813614,0.18992868065834045
378,0.2318,20.899913787841797,0.11846719682216644,0.13498595356941223
379,0.46891,22.919687271118164,0.11050532758235931,0.12182357907295227
380,0.359,21.983440399169922,0.1141958087682724,0.12792471051216125
381,0.2288,20.874359130859375,0.11856788396835327,0.13515236973762512
382,0.2797,21.307939529418945,0.11685870587825775,0.1323266327381134
383,0.4704,22.93238067626953,0.11045543849468231,0.12174120545387268
384,0.02223,14.78769588470459,0.1613609939813614,0.18992868065834045
385,0.85391,24.34130096435547,0.1051793098449707,0.11206117272377014
386,0.45117,22.768573760986328,0.11110125482082367,0.12280860543251038
387,0.01908,14.78769588470459,0.1613609939813614,0.18992868065834045
388,0.35116,21.916656494140625,0.11445918679237366,0.1283598244190216
389,0.03837,16.057859420776367,0.1379091441631317,0.16608580946922302
390,0.20453,20.613792419433594,0.11959564685821533,0.13684967160224915
391,0.12928,19.435718536376953,0.12427538633346558,0.14446166157722473
392,0.17768,20.238502502441406,0.12108276784420013,0.13928070664405823
393,0.2255,20.84624671936035,0.11867853999137878,0.13533583283424377
394,0.2448,21.010650634765625,0.11803047358989716,0.13426437973976135
395,0.2492,21.04813003540039,0.11788290739059448,0.13402000069618225
396,0.13353,19.506214141845703,0.12399519234895706,0.1440066397190094
397,0.4269,22.56183624267578,0.11191599071025848,0.1241556704044342
398,0.08543,18.350109100341797,0.1285763382911682,0.15149763226509094
399,0.82238,24.236236572265625,0.10556881129741669,0.11278966069221497
400,0.29936,21.475406646728516,0.11619867384433746,0.13123539090156555
401,0.2305,20.888835906982422,0.1185108870267868,0.13505819439888
402,0.05418,17.04071807861328,0.13391408324241638,0.15981832146644592
403,0.308,21.549007415771484,0.11590851843357086,0.13075581192970276
404,0.4504,22.76201629638672,0.11112712323665619,0.12285104393959045
405,0.01698,14.78769588470459,0.1613609939813614,0.18992868065834045
406,0.07515,17.919370651245117,0.13033035397529602,0.15423670411109924
407,0.02689,14.890486717224121,0.1592026650905609,0.18786945939064026
408,0.3412,21.83181381225586,0.11479364335536957,0.12891271710395813
409,0.3032,21.50811767578125,0.11606980860233307,0.1310223639011383
410,0.02845,15.06713581085205,0.15549932420253754,0.18432489037513733
411,0.3306,21.741519927978516,0.11514993011951447,0.1295013725757599
412,0.05322,17.000492095947266,0.13407811522483826,0.16007402539253235
413,0.38492,22.204235076904297,0.11332565546035767,0.12648585438728333
414,0.75816,24.022233963012695,0.1063627153635025,0.11427357792854309
415,0.73316,23.938928604125977,0.10667167603969574,0.11485102772712708
416,0.46138,22.855545043945312,0.11075831949710846,0.12224176526069641
417,0.854,24.341602325439453,0.10517805814743042,0.11205950379371643
418,0.01724,14.78769588470459,0.1613609939813614,0.18992868065834045
419,0.53216,23.26913070678711,0.10915642976760864,0.11949613690376282
420,0.01271,14.78769588470459,0.1613609939813614,0.18992868065834045
421,0.34621,21.874492645263672,0.11462531983852386,0.12863460183143616
422,0.17696,20.226560592651367,0.12113015353679657,0.13935819268226624
423,0.45138,22.770362854003906,0.1110939234495163,0.12279656529426575
424,0.3001,21.481712341308594,0.11617392301559448,0.13119402527809143
425,0.64839,23.656448364257812,0.10771943628787994,0.11681011319160461
426,0.01532,14.78769588470459,0.1613609939813614,0.18992868065834045
427,0.83791,24.28798484802246,0.10537689924240112,0.11243060231208801
428,0.2106,20.6878662109375,0.11930304765701294,0.1363675892353058
429,0.17428,20.182109832763672,0.1213071197271347,0.13964465260505676
430,0.03273,15.551777839660645,0.1453384906053543,0.17459991574287415
431,0.18376,20.33934783935547,0.12068173289299011,0.13863018155097961
432,0.18123,20.297386169433594,0.12084861099720001,0.13890090584754944
