zcmb,mb,dmb,errors
0.32045,21.6956,0.1358,0.1359420096953109
0.21835,20.9318,0.14225,0.1425085874605456
0.16817,20.0523,0.1219,0.1223617995944812
0.17063,20.12375,0.14255,0.1429248491340816
0.13868,19.76995,0.1308,0.1311039663778331
0.2338,20.92065,0.1527,0.1528721524673477
0.22916,20.99445,0.14355,0.1437330424780607
0.26451,21.45355,0.1665,0.1666104588553792
0.10337,19.10195,0.1007,0.1011189893145693
0.15653,19.944,0.1104,0.1108895170879556
0.20852,20.70195,0.1319,0.1323181582399029
0.25104,21.4064,0.1659,0.1660100298174782
0.28742,21.45405,0.14295,0.1430968815173831
0.11966,19.65185,0.142,0.1421645173733586
0.21082,20.57655,0.1203,0.1207158647403066
0.18037,20.13755,0.10565,0.1060404286109783
0.2607,21.31275,0.1521,0.1522163920213588
0.1828,20.58185,0.1376,0.1378425732493412
0.13818,19.70325,0.10245,0.1028301633763167
0.19801,20.49105,0.129,0.1292474371119211
0.22256,20.9356,0.1392,0.1394310582330923
0.15935,19.83815,0.1054,0.1059371275804663
0.17373,20.4812,0.1283,0.1287052252241532
0.17383,20.3284,0.1373,0.1376787020566362
0.19654,20.70795,0.1369,0.1371156993199538
0.19392,20.5958,0.1361,0.1362961114632402
0.11771,19.35185,0.11365,0.1138474527602616
0.19176,20.5315,0.1404,0.1405849565209592
0.13864,19.99935,0.13335,0.1336471193105186
0.23381,20.88475,0.1537,0.153871179887593
0.13045,19.79635,0.12165,0.1220561243854645
0.21674,20.8123,0.13625,0.1365336130775129
0.14533,19.90865,0.1399,0.1401847709275155
0.20515,20.934,0.1568,0.1571329055290456
0.27822,21.3866,0.13915,0.1393258321346045
0.19671,20.7379,0.13845,0.138665397630411
0.17625,20.47675,0.1273,0.1277197322264653
0.21757,20.7809,0.13945,0.1397192452742284
0.18563,20.33785,0.1283,0.1285089101969198
0.25721,21.34695,0.16715,0.1672561284377944
0.12164,19.58065,0.13445,0.1346435572168234
0.16455,20.09405,0.10665,0.1072274335233292
0.26821,21.39935,0.16265,0.1627729323321294
0.40128,22.165,0.1348,0.1350683160478429
0.22452,21.16495,0.15345,0.1536435729212257
0.33136,22.03,0.19055,0.1906546026195014
0.21865,20.76195,0.1415,0.1417558111683609
0.26357,21.035,0.1514,0.1515198996831769
0.16284,20.2483,0.1303,0.1307882257697534
0.1436,19.88005,0.10815,0.1085104948841355
0.2454,21.2589,0.1441,0.1442664895254612
0.2607,21.3572,0.14225,0.1423747431955541
